gene_name	S_active_log2FC_max	E_inactive_expression_max	active_count	max_tumor_expression	active_projects	Selection_Score	active_project
ENSG00000255439	1.1699241999456464	2.0	1	2.25	renal cancer	0.1627301412357622	renal cancer
PSMD11	1.1699241999456464	2.0	1	2.25	thyroid cancer	0.1627301412357622	thyroid cancer
PLPP2	1.1699241999456464	2.0	1	2.25	thyroid cancer	0.1627301412357622	thyroid cancer
NSF	1.1699241999456464	2.0	1	2.25	carcinoid	0.1627301412357622	carcinoid
SLURP1	21.10149421196414	2.0	1	2.25	thyroid cancer	0.1627301412357622	thyroid cancer
AADAC	1.1699241999456464	2.0	1	2.25	prostate cancer	0.1627301412357622	prostate cancer
BROX	1.1699241999456464	2.0	1	2.25	breast cancer	0.1627301412357622	breast cancer
RUVBL2	1.1699241999456464	2.0	1	2.25	head and neck cancer	0.1627301412357622	head and neck cancer
CNR1	1.1699241999456464	2.0	1	2.25	thyroid cancer	0.1627301412357622	thyroid cancer
FAM53A	1.1699241999456464	2.0	1	2.25	head and neck cancer	0.1627301412357622	head and neck cancer
ZGRF1	1.1699241999456464	2.0	1	2.25	renal cancer	0.1627301412357622	renal cancer
NMB	20.931569290671515	1.7777777777777777	2	2.0	head and neck cancer;thyroid cancer	0.161833301840931	head and neck cancer
NMB	20.931569290671515	1.7777777777777777	2	2.0	head and neck cancer;thyroid cancer	0.161833301840931	thyroid cancer
TAB1	2.321925786578067	2.25	1	2.5	ovarian cancer	0.1456058993248005	ovarian cancer
AMACR	1.5443195681677058	2.636363636363636	3	2.9166666666666665	carcinoid;liver cancer;prostate cancer	0.1403096951512819	carcinoid
AMACR	1.5443195681677058	2.636363636363636	3	2.9166666666666665	carcinoid;liver cancer;prostate cancer	0.1403096951512819	liver cancer
AMACR	1.5443195681677058	2.636363636363636	3	2.9166666666666665	carcinoid;liver cancer;prostate cancer	0.1403096951512819	prostate cancer
IL20RA	20.9904629508712	2.4166666666666665	3	2.6666666666666665	breast cancer;prostate cancer;renal cancer	0.1360620905865676	prostate cancer
IL20RA	20.9904629508712	2.4166666666666665	3	2.6666666666666665	breast cancer;prostate cancer;renal cancer	0.1360620905865676	renal cancer
IL20RA	20.9904629508712	2.4166666666666665	3	2.6666666666666665	breast cancer;prostate cancer;renal cancer	0.1360620905865676	breast cancer
SOCS4	21.05710011264311	2.272727272727273	3	2.5	pancreatic cancer;renal cancer;thyroid cancer	0.1311701671057855	renal cancer
PCK2	1.321927229270944	2.272727272727273	1	2.5	thyroid cancer	0.1311701671057855	thyroid cancer
SOCS4	21.05710011264311	2.272727272727273	3	2.5	pancreatic cancer;renal cancer;thyroid cancer	0.1311701671057855	thyroid cancer
SOCS4	21.05710011264311	2.272727272727273	3	2.5	pancreatic cancer;renal cancer;thyroid cancer	0.1311701671057855	pancreatic cancer
IL12A	20.99569959672831	1.9	2	2.090909090909091	carcinoid;endometrial cancer	0.1305583891431115	carcinoid
IL12A	20.99569959672831	1.9	2	2.090909090909091	carcinoid;endometrial cancer	0.1305583891431115	endometrial cancer
FASN	21.06907274884443	2.0	1	2.2	prostate cancer	0.1303086781160553	prostate cancer
PIAS2	1.1375027368259396	2.0	1	2.2	glioma	0.1303086781160553	glioma
TNC	20.931569290671515	1.818181818181818	1	2.0	head and neck cancer	0.1295911634540106	head and neck cancer
AFP	20.931569290671515	1.818181818181818	1	2.0	liver cancer	0.1295911634540106	liver cancer
NSUN6	1.2730176486892313	2.2	1	2.4166666666666665	breast cancer	0.1289727217668438	breast cancer
PACSIN2	1.500477321312757	2.363636363636364	1	2.5833333333333335	melanoma	0.1221354342273875	melanoma
MAP2K7	1.2410072671803256	2.1666666666666665	1	2.363636363636364	ovarian cancer	0.1188882188240952	ovarian cancer
ILDR2	1.0588929388527026	1.9090909090909092	1	2.0833333333333335	testis cancer	0.1184713266118881	testis cancer
GOT1	1.125530100624615	2.0	1	2.1818181818181817	renal cancer	0.1183360419147306	renal cancer
SHPK	2.125528657931738	2.0	1	2.1818181818181817	pancreatic cancer	0.1183360419147306	pancreatic cancer
SEMA7A	2.125528657931738	2.0	1	2.1818181818181817	renal cancer	0.1183360419147306	renal cancer
NAALADL1	1.125530100624615	2.0	1	2.1818181818181817	colorectal cancer	0.1183360419147306	colorectal cancer
SMC6	2.125528657931738	2.0	1	2.1818181818181817	pancreatic cancer	0.1183360419147306	pancreatic cancer
CHRD	20.931569290671515	1.8333333333333333	1	2.0	endometrial cancer	0.1176837416085141	endometrial cancer
PON1	20.931569290671515	1.8333333333333333	2	2.0	breast cancer;thyroid cancer	0.1176837416085141	thyroid cancer
PON1	20.931569290671515	1.8333333333333333	2	2.0	breast cancer;thyroid cancer	0.1176837416085141	breast cancer
MATN2	20.931569290671515	1.8333333333333333	1	2.0	pancreatic cancer	0.1176837416085141	pancreatic cancer
SMYD4	1.1154764405847124	2.0	1	2.1666666666666665	ovarian cancer	0.1082823818748281	ovarian cancer
CBLC	1.1154764405847124	2.0	1	2.1666666666666665	renal cancer	0.1082823818748281	renal cancer
ABHD3	20.931569290671515	2.0	2	2.1666666666666665	renal cancer;skin cancer	0.1082823818748281	skin cancer
DPP9	1.1154764405847124	2.0	1	2.1666666666666665	breast cancer	0.1082823818748281	breast cancer
LAMB2	2.5305115353762297	2.0	2	2.1666666666666665	melanoma;testis cancer	0.1082823818748281	melanoma
LAMB2	2.5305115353762297	2.0	2	2.1666666666666665	melanoma;testis cancer	0.1082823818748281	testis cancer
ABHD3	20.931569290671515	2.0	2	2.1666666666666665	renal cancer;skin cancer	0.1082823818748281	renal cancer
ADPRH	2.1154749978918357	2.0	1	2.1666666666666665	testis cancer	0.1082823818748281	testis cancer
LDHA	2.5849600962322263	2.7777777777777777	3	3.0	endometrial cancer;pancreatic cancer;renal cancer	0.1058474174272877	renal cancer
LDHA	2.5849600962322263	2.7777777777777777	3	3.0	endometrial cancer;pancreatic cancer;renal cancer	0.1058474174272877	pancreatic cancer
LDHA	2.5849600962322263	2.7777777777777777	3	3.0	endometrial cancer;pancreatic cancer;renal cancer	0.1058474174272877	endometrial cancer
SNAP29	20.99569959672831	2.090909090909091	2	2.25	endometrial cancer;head and neck cancer	0.0989119065843572	head and neck cancer
SNAP29	20.99569959672831	2.090909090909091	2	2.25	endometrial cancer;head and neck cancer	0.0989119065843572	endometrial cancer
SPOCK2	21.06907274884443	2.1	2	2.25	pancreatic cancer;prostate cancer	0.0926826437075056	pancreatic cancer
SPOCK2	21.06907274884443	2.1	2	2.25	pancreatic cancer;prostate cancer	0.0926826437075056	prostate cancer
TCF4	1.5360519550268532	2.727272727272727	2	2.9	ovarian cancer;pancreatic cancer	0.0833142134085173	ovarian cancer
TCF4	1.5360519550268532	2.727272727272727	2	2.9	ovarian cancer;pancreatic cancer	0.0833142134085173	pancreatic cancer
ZXDA	1.5849615389251035	2.8333333333333335	3	3.0	breast cancer;endometrial cancer;thyroid cancer	0.0773797407970138	breast cancer
ZXDA	1.5849615389251035	2.8333333333333335	3	3.0	breast cancer;endometrial cancer;thyroid cancer	0.0773797407970138	endometrial cancer
ZXDA	1.5849615389251035	2.8333333333333335	3	3.0	breast cancer;endometrial cancer;thyroid cancer	0.0773797407970138	thyroid cancer
DNMT3L	1.0780017526886536	2.0	1	2.111111111111111	glioma	0.0708076939787691	glioma
PIGP	1.0780017526886536	2.0	1	2.111111111111111	testis cancer	0.0708076939787691	testis cancer
AEBP1	2.5443171957406268	2.0	1	2.1	melanoma	0.0631945134846692	melanoma
ANAPC11	1.999997835960144	2.0	3	2.1	endometrial cancer;melanoma;skin cancer	0.0631945134846692	endometrial cancer
ANAPC11	1.999997835960144	2.0	3	2.1	endometrial cancer;melanoma;skin cancer	0.0631945134846692	skin cancer
KCNC3	1.0703885721945536	2.0	1	2.1	testis cancer	0.0631945134846692	testis cancer
ANAPC11	1.999997835960144	2.0	3	2.1	endometrial cancer;melanoma;skin cancer	0.0631945134846692	melanoma
ZNF550	21.00195858421305	2.0	1	2.1	liver cancer	0.0631945134846692	liver cancer
DDTL	1.0703885721945536	2.0	1	2.1	prostate cancer	0.0631945134846692	prostate cancer
CENPB	1.1844237632287866	2.1666666666666665	2	2.272727272727273	pancreatic cancer;skin cancer	0.0623047148725562	pancreatic cancer
CENPB	1.1844237632287866	2.1666666666666665	2	2.272727272727273	pancreatic cancer;skin cancer	0.0623047148725562	skin cancer
TTLL7	1.0641295847098162	2.0	1	2.090909090909091	colorectal cancer	0.0569355259999315	colorectal cancer
IFT46	3.3860519088343266	2.0	1	2.090909090909091	melanoma	0.0569355259999315	melanoma
NAXE	1.0641295847098162	2.0	1	2.090909090909091	lung cancer	0.0569355259999315	lung cancer
TMEM53	3.3860519088343266	2.0	1	2.090909090909091	melanoma	0.0569355259999315	melanoma
PTPRR	20.99569959672831	2.0	2	2.090909090909091	prostate cancer;renal cancer	0.0569355259999315	renal cancer
PTPRR	20.99569959672831	2.0	2	2.090909090909091	prostate cancer;renal cancer	0.0569355259999315	prostate cancer
STXBP2	2.0641281420169393	2.0	2	2.090909090909091	breast cancer;pancreatic cancer	0.0569355259999315	breast cancer
STXBP2	2.0641281420169393	2.0	2	2.090909090909091	breast cancer;pancreatic cancer	0.0569355259999315	pancreatic cancer
HGF	1.125530100624615	2.090909090909091	1	2.1818181818181817	breast cancer	0.0545178072633256	breast cancer
C8G	20.931569290671515	1.9166666666666667	2	2.0	carcinoid;thyroid cancer	0.0538937293425423	thyroid cancer
C8G	20.931569290671515	1.9166666666666667	2	2.0	carcinoid;thyroid cancer	0.0538937293425423	carcinoid
BHMT2	20.931569290671515	1.9166666666666667	1	2.0	thyroid cancer	0.0538937293425423	thyroid cancer
DKK2	20.931569290671515	1.9166666666666667	1	2.0	thyroid cancer	0.0538937293425423	thyroid cancer
MGAT1	1.0588929388527026	2.0	1	2.0833333333333335	colorectal cancer	0.0516988801428182	colorectal cancer
TLR3	1.0588929388527026	2.0	1	2.0833333333333335	renal cancer	0.0516988801428182	renal cancer
MUC2	1.0588929388527026	2.0	1	2.0833333333333335	colorectal cancer	0.0516988801428182	colorectal cancer
MYDGF	1.0588929388527026	2.0	1	2.0833333333333335	liver cancer	0.0516988801428182	liver cancer
UBE4A	1.64385471822724	2.0	1	2.0833333333333335	breast cancer	0.0516988801428182	breast cancer
PNLDC1	2.0588914961598257	2.0	1	2.0833333333333335	renal cancer	0.0516988801428182	renal cancer
PPRC1	1.0588929388527026	2.0	1	2.0833333333333335	pancreatic cancer	0.0516988801428182	pancreatic cancer
SDR39U1	1.4739299572337603	2.0	1	2.0833333333333335	endometrial cancer	0.0516988801428182	endometrial cancer
ARFGAP1	1.0588929388527026	2.0	1	2.0833333333333335	colorectal cancer	0.0516988801428182	colorectal cancer
KANSL1	1.0588929388527026	2.0	1	2.0833333333333335	urothelial cancer	0.0516988801428182	urothelial cancer
NRP1	1.3808206730667103	2.0	1	2.0833333333333335	ovarian cancer	0.0516988801428182	ovarian cancer
UBE2C	20.931569290671515	2.0	3	2.0833333333333335	pancreatic cancer;renal cancer;skin cancer	0.0516988801428182	pancreatic cancer
UBE2C	20.931569290671515	2.0	3	2.0833333333333335	pancreatic cancer;renal cancer;skin cancer	0.0516988801428182	renal cancer
UBE2C	20.931569290671515	2.0	3	2.0833333333333335	pancreatic cancer;renal cancer;skin cancer	0.0516988801428182	skin cancer
ZNF598	1.2410072671803256	2.272727272727273	1	2.363636363636364	testis cancer	0.0502502050151672	testis cancer
NPY4R	1.880416807970916	2.363636363636364	2	2.4545454545454546	breast cancer;ovarian cancer	0.0483575373898776	ovarian cancer
NPY4R	1.880416807970916	2.363636363636364	2	2.4545454545454546	breast cancer;ovarian cancer	0.0483575373898776	breast cancer
SIAH2	1.447457834838623	2.1	1	2.1818181818181817	skin cancer	0.0482885443864742	skin cancer
ALMS1	1.2223915969398709	2.25	1	2.3333333333333335	prostate cancer	0.0460702669937272	prostate cancer
SHANK1	1.2223915969398709	2.25	2	2.3333333333333335	liver cancer;pancreatic cancer	0.0460702669937272	pancreatic cancer
SHANK1	1.2223915969398709	2.25	2	2.3333333333333335	liver cancer;pancreatic cancer	0.0460702669937272	liver cancer
RPP25	1.2730176486892313	2.3333333333333335	2	2.4166666666666665	melanoma;testis cancer	0.0444569028068963	testis cancer
RPP25	1.2730176486892313	2.3333333333333335	2	2.4166666666666665	melanoma;testis cancer	0.0444569028068963	melanoma
EIF3M	1.0473051190852745	2.5	1	2.5833333333333335	endometrial cancer	0.0415470039521604	endometrial cancer
GRAMD1C	1.3692329254338882	2.5	1	2.5833333333333335	melanoma	0.0415470039521604	melanoma
UFC1	1.2410072671803256	2.909090909090909	2	3.0	breast cancer;endometrial cancer	0.0394438403056751	endometrial cancer
UFC1	1.2410072671803256	2.909090909090909	2	3.0	breast cancer;endometrial cancer	0.0394438403056751	breast cancer
DDX56	1.2223915969398709	2.272727272727273	1	2.3333333333333335	head and neck cancer	0.0316345347747123	head and neck cancer
LPCAT1	1.378510735442012	2.5454545454545454	1	2.6	testis cancer	0.0249322481680103	testis cancer
OCLN	1.347922427498928	2.5	1	2.5454545454545454	endometrial cancer	0.0202365060172	endometrial cancer
CAMK1	21.279492439517423	2.5	1	2.5454545454545454	breast cancer	0.0202365060172	breast cancer
MDM1	2.017920278287722	2.6666666666666665	2	2.7	breast cancer;endometrial cancer	0.0125224545860706	endometrial cancer
MDM1	2.017920278287722	2.6666666666666665	2	2.7	breast cancer;endometrial cancer	0.0125224545860706	breast cancer
CMC2	2.506349694077375	2.25	1	2.272727272727273	melanoma	0.0081024332826431	melanoma
CERS2	1.378510735442012	2.5833333333333335	1	2.6	breast cancer	0.0037045236460202	breast cancer
CMSS1	1.125530100624615	2.1666666666666665	1	2.1818181818181817	colorectal cancer	0.0034110522683846	colorectal cancer
SMARCB1	1.4694844324816023	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	breast cancer
FKBP4	1.5849615389251035	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	breast cancer
FKBP4	1.5849615389251035	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	melanoma
PLA2G6	1.4150365975950632	3.0	2	3.0	breast cancer;skin cancer	-0.0048005053655541	breast cancer
LDHB	2.3126480653509676	3.0	3	3.0	endometrial cancer;melanoma;renal cancer	-0.0048005053655541	renal cancer
LDHB	2.3126480653509676	3.0	3	3.0	endometrial cancer;melanoma;renal cancer	-0.0048005053655541	melanoma
LDHB	2.3126480653509676	3.0	3	3.0	endometrial cancer;melanoma;renal cancer	-0.0048005053655541	endometrial cancer
S100A10	1.5849615389251035	3.0	2	3.0	endometrial cancer;pancreatic cancer	-0.0048005053655541	pancreatic cancer
S100A10	1.5849615389251035	3.0	2	3.0	endometrial cancer;pancreatic cancer	-0.0048005053655541	endometrial cancer
FH	1.3219273735402628	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	melanoma
DLD	1.5849615389251035	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	skin cancer
DLD	1.5849615389251035	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	melanoma
SEC14L1	1.321927229270944	3.0	2	3.0	breast cancer;endometrial cancer	-0.0048005053655541	endometrial cancer
SEC14L1	1.321927229270944	3.0	2	3.0	breast cancer;endometrial cancer	-0.0048005053655541	breast cancer
PRPF40A	1.1699244003197045	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	skin cancer
PRPF40A	1.1699244003197045	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	melanoma
PRPF40A	1.1699244003197045	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	breast cancer
RAB3IP	1.321927229270944	3.0	2	3.0	breast cancer;thyroid cancer	-0.0048005053655541	thyroid cancer
PLA2G6	1.4150365975950632	3.0	2	3.0	breast cancer;skin cancer	-0.0048005053655541	skin cancer
RANGAP1	1.044393608404221	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	melanoma
RANGAP1	1.044393608404221	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	skin cancer
NEK1	1.5443195681677058	3.0	2	3.0	breast cancer;endometrial cancer	-0.0048005053655541	endometrial cancer
CLDN8	21.516531550943597	3.0	3	3.0	breast cancer;ovarian cancer;stomach cancer	-0.0048005053655541	ovarian cancer
CLDN8	21.516531550943597	3.0	3	3.0	breast cancer;ovarian cancer;stomach cancer	-0.0048005053655541	breast cancer
ASCC2	2.009982281060026	3.0	2	3.0	glioma;melanoma	-0.0048005053655541	melanoma
ASCC2	2.009982281060026	3.0	2	3.0	glioma;melanoma	-0.0048005053655541	glioma
CLPP	21.43406941903975	3.0	2	3.0	breast cancer;melanoma	-0.0048005053655541	melanoma
CLPP	21.43406941903975	3.0	2	3.0	breast cancer;melanoma	-0.0048005053655541	breast cancer
NEK1	1.5443195681677058	3.0	2	3.0	breast cancer;endometrial cancer	-0.0048005053655541	breast cancer
MKS1	1.5849615389251035	3.0	3	3.0	breast cancer;ovarian cancer;pancreatic cancer	-0.0048005053655541	breast cancer
MRPS7	1.2630337325764898	3.0	2	3.0	endometrial cancer;pancreatic cancer	-0.0048005053655541	pancreatic cancer
MRPS7	1.2630337325764898	3.0	2	3.0	endometrial cancer;pancreatic cancer	-0.0048005053655541	endometrial cancer
SOX9	21.516531550943597	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	skin cancer
SOX9	21.516531550943597	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	melanoma
MKS1	1.5849615389251035	3.0	3	3.0	breast cancer;ovarian cancer;pancreatic cancer	-0.0048005053655541	pancreatic cancer
MKS1	1.5849615389251035	3.0	3	3.0	breast cancer;ovarian cancer;pancreatic cancer	-0.0048005053655541	ovarian cancer
RAB3IP	1.321927229270944	3.0	2	3.0	breast cancer;thyroid cancer	-0.0048005053655541	breast cancer
SMARCB1	1.4694844324816023	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	skin cancer
SMARCB1	1.4694844324816023	3.0	3	3.0	breast cancer;melanoma;skin cancer	-0.0048005053655541	melanoma
FBXL14	21.10149421196414	3.0	2	3.0	pancreatic cancer;renal cancer	-0.0048005053655541	renal cancer
SERPINH1	2.137501740055999	3.0	3	3.0	melanoma;skin cancer;testis cancer	-0.0048005053655541	melanoma
TBX2	1.9068892731391112	3.0	3	3.0	liver cancer;melanoma;skin cancer	-0.0048005053655541	skin cancer
TBX2	1.9068892731391112	3.0	3	3.0	liver cancer;melanoma;skin cancer	-0.0048005053655541	melanoma
TBX2	1.9068892731391112	3.0	3	3.0	liver cancer;melanoma;skin cancer	-0.0048005053655541	liver cancer
GCSH	1.8744678355215465	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	skin cancer
GCSH	1.8744678355215465	3.0	2	3.0	melanoma;skin cancer	-0.0048005053655541	melanoma
FBXL14	21.10149421196414	3.0	2	3.0	pancreatic cancer;renal cancer	-0.0048005053655541	pancreatic cancer
SERPINH1	2.137501740055999	3.0	3	3.0	melanoma;skin cancer;testis cancer	-0.0048005053655541	testis cancer
ZXDB	1.5849615389251035	3.0	3	3.0	breast cancer;endometrial cancer;thyroid cancer	-0.0048005053655541	thyroid cancer
ZXDB	1.5849615389251035	3.0	3	3.0	breast cancer;endometrial cancer;thyroid cancer	-0.0048005053655541	endometrial cancer
ZXDB	1.5849615389251035	3.0	3	3.0	breast cancer;endometrial cancer;thyroid cancer	-0.0048005053655541	breast cancer
AKAP17A	1.5849615389251035	3.0	2	3.0	breast cancer;glioma	-0.0048005053655541	glioma
